"Plot Title: BAROMETRO"
"#","Date Time, GMT-03:00","Abs Pres, psi (LGR S/N: 10416742, SEN S/N: 10416742)","Temp, °F (LGR S/N: 10416742, SEN S/N: 10416742)","Méd.: Pressão, psi (LGR S/N: 10416742)"
1,02/27/19 11:00:00 AM,14.2594,85.915,14.2594
2,02/27/19 11:05:00 AM,14.2549,83.399,14.2549
3,02/27/19 11:10:00 AM,14.2572,81.975,14.2572
4,02/27/19 11:15:00 AM,14.2545,81.797,14.2545
5,02/27/19 11:20:00 AM,14.2545,81.797,14.2545
6,02/27/19 11:25:00 AM,14.2539,81.442,14.2539
7,02/27/19 11:30:00 AM,14.2530,80.911,14.2530
8,02/27/19 11:35:00 AM,14.2558,81.090,14.2558
9,02/27/19 11:40:00 AM,14.2540,82.864,14.2540
10,02/27/19 11:45:00 AM,14.2510,83.935,14.2510
11,02/27/19 11:50:00 AM,14.2517,84.295,14.2517
12,02/27/19 11:55:00 AM,14.2523,84.654,14.2523
13,02/27/19 12:00:00 PM,14.2497,85.915,14.2497
14,02/27/19 12:05:00 PM,14.2491,85.554,14.2491
15,02/27/19 12:10:00 PM,14.2484,85.194,14.2484
16,02/27/19 12:15:00 PM,14.2491,82.864,14.2491
17,02/27/19 12:20:00 PM,14.2489,80.029,14.2489
18,02/27/19 12:25:00 PM,14.2469,78.800,14.2469
19,02/27/19 12:30:00 PM,14.2442,78.624,14.2442
20,02/27/19 12:35:00 PM,14.2453,79.326,14.2453
21,02/27/19 12:40:00 PM,14.2444,80.206,14.2444
22,02/27/19 12:45:00 PM,14.2427,80.559,14.2427
23,02/27/19 12:50:00 PM,14.2408,79.502,14.2408
24,02/27/19 12:55:00 PM,14.2408,79.502,14.2408
25,02/27/19 01:00:00 PM,14.2400,80.382,14.2400
26,02/27/19 01:05:00 PM,14.2400,80.382,14.2400
27,02/27/19 01:10:00 PM,14.2391,81.266,14.2391
28,02/27/19 01:15:00 PM,14.2391,81.266,14.2391
29,02/27/19 01:20:00 PM,14.2369,81.442,14.2369
30,02/27/19 01:25:00 PM,14.2378,80.559,14.2378
31,02/27/19 01:30:00 PM,14.2384,80.911,14.2384
32,02/27/19 01:35:00 PM,14.2369,81.442,14.2369
33,02/27/19 01:40:00 PM,14.2357,80.735,14.2357
34,02/27/19 01:45:00 PM,14.2333,80.735,14.2333
35,02/27/19 01:50:00 PM,14.2336,80.911,14.2336
36,02/27/19 01:55:00 PM,14.2318,81.266,14.2318
37,02/27/19 02:00:00 PM,14.2308,80.735,14.2308
38,02/27/19 02:05:00 PM,14.2311,79.502,14.2311
39,02/27/19 02:10:00 PM,14.2308,79.326,14.2308
40,02/27/19 02:15:00 PM,14.2275,78.800,14.2275
41,02/27/19 02:20:00 PM,14.2294,79.853,14.2294
42,02/27/19 02:25:00 PM,14.2283,80.735,14.2283
43,02/27/19 02:30:00 PM,14.2288,80.911,14.2288
44,02/27/19 02:35:00 PM,14.2263,80.911,14.2263
45,02/27/19 02:40:00 PM,14.2266,81.090,14.2266
46,02/27/19 02:45:00 PM,14.2241,81.090,14.2241
47,02/27/19 02:50:00 PM,14.2247,81.442,14.2247
48,02/27/19 02:55:00 PM,14.2212,82.152,14.2212
49,02/27/19 03:00:00 PM,14.2208,81.975,14.2208
50,02/27/19 03:05:00 PM,14.2204,83.043,14.2204
51,02/27/19 03:10:00 PM,14.2204,84.474,14.2204
52,02/27/19 03:15:00 PM,14.2230,85.915,14.2230
53,02/27/19 03:20:00 PM,14.2198,86.823,14.2198
54,02/27/19 03:25:00 PM,14.2217,87.915,14.2217
55,02/27/19 03:30:00 PM,14.2185,88.833,14.2185
56,02/27/19 03:35:00 PM,14.2189,87.733,14.2189
57,02/27/19 03:40:00 PM,14.2141,87.733,14.2141
58,02/27/19 03:45:00 PM,14.2183,87.368,14.2183
59,02/27/19 03:50:00 PM,14.2162,88.833,14.2162
60,02/27/19 03:55:00 PM,14.2150,89.569,14.2150
61,02/27/19 04:00:00 PM,14.2147,88.099,14.2147
62,02/27/19 04:05:00 PM,14.2127,88.282,14.2127
63,02/27/19 04:10:00 PM,14.2137,88.833,14.2137
64,02/27/19 04:15:00 PM,14.2127,88.282,14.2127
65,02/27/19 04:20:00 PM,14.2115,89.017,14.2115
66,02/27/19 04:25:00 PM,14.2136,90.124,14.2136
67,02/27/19 04:30:00 PM,14.2115,91.612,14.2115
68,02/27/19 04:35:00 PM,14.2138,92.926,14.2138
69,02/27/19 04:40:00 PM,14.2122,93.304,14.2122
70,02/27/19 04:45:00 PM,14.2136,92.737,14.2136
71,02/27/19 04:50:00 PM,14.2118,91.800,14.2118
72,02/27/19 04:55:00 PM,14.2112,88.833,14.2112
73,02/27/19 05:00:00 PM,14.2138,84.834,14.2138
74,02/27/19 05:05:00 PM,14.2112,81.975,14.2112
75,02/27/19 05:10:00 PM,14.2144,79.678,14.2144
76,02/27/19 05:15:00 PM,14.2160,79.151,14.2160
77,02/27/19 05:20:00 PM,14.2141,80.911,14.2141
78,02/27/19 05:25:00 PM,14.2136,81.975,14.2136
79,02/27/19 05:30:00 PM,14.2154,81.621,14.2154
80,02/27/19 05:35:00 PM,14.2136,79.151,14.2136
81,02/27/19 05:40:00 PM,14.2146,75.484,14.2146
82,02/27/19 05:45:00 PM,14.2144,73.926,14.2144
83,02/27/19 05:50:00 PM,14.2182,73.234,14.2182
84,02/27/19 05:55:00 PM,14.2178,74.446,14.2178
85,02/27/19 06:00:00 PM,14.2210,76.354,14.2210
86,02/27/19 06:05:00 PM,14.2214,78.098,14.2214
87,02/27/19 06:10:00 PM,14.2205,78.975,14.2205
88,02/27/19 06:15:00 PM,14.2227,78.800,14.2227
89,02/27/19 06:20:00 PM,14.2227,78.800,14.2227
90,02/27/19 06:25:00 PM,14.2227,78.800,14.2227
91,02/27/19 06:30:00 PM,14.2191,78.098,14.2191
92,02/27/19 06:35:00 PM,14.2210,76.354,14.2210
93,02/27/19 06:40:00 PM,14.2188,73.580,14.2188
94,02/27/19 06:45:00 PM,14.2201,71.512,14.2201
95,02/27/19 06:50:00 PM,14.2198,69.793,14.2198
96,02/27/19 06:55:00 PM,14.2224,68.421,14.2224
97,02/27/19 07:00:00 PM,14.2231,67.392,14.2231
98,02/27/19 07:05:00 PM,14.2240,66.366,14.2240
99,02/27/19 07:10:00 PM,14.2224,65.338,14.2224
100,02/27/19 07:15:00 PM,14.2231,64.310,14.2231
101,02/27/19 07:20:00 PM,14.2240,63.282,14.2240
102,02/27/19 07:25:00 PM,14.2253,62.598,14.2253
103,02/27/19 07:30:00 PM,14.2269,62.083,14.2269
104,02/27/19 07:35:00 PM,14.2286,61.569,14.2286
105,02/27/19 07:40:00 PM,14.2281,61.227,14.2281
106,02/27/19 07:45:00 PM,14.2297,60.712,14.2297
107,02/27/19 07:50:00 PM,14.2295,60.539,14.2295
108,02/27/19 07:55:00 PM,14.2314,60.195,14.2314
109,02/27/19 08:00:00 PM,14.2308,59.851,14.2308
110,02/27/19 08:05:00 PM,14.2330,59.680,14.2330
111,02/27/19 08:10:00 PM,14.2330,59.680,14.2330
112,02/27/19 08:15:00 PM,14.2355,59.680,14.2355
113,02/27/19 08:20:00 PM,14.2355,59.680,14.2355
114,02/27/19 08:25:00 PM,14.2330,59.680,14.2330
115,02/27/19 08:30:00 PM,14.2324,59.337,14.2324
116,02/27/19 08:35:00 PM,14.2346,59.164,14.2346
117,02/27/19 08:40:00 PM,14.2368,58.993,14.2368
118,02/27/19 08:45:00 PM,14.2389,58.820,14.2389
119,02/27/19 08:50:00 PM,14.2386,58.647,14.2386
120,02/27/19 08:55:00 PM,14.2384,58.476,14.2384
121,02/27/19 09:00:00 PM,14.2379,58.131,14.2379
122,02/27/19 09:05:00 PM,14.2376,57.958,14.2376
123,02/27/19 09:10:00 PM,14.2373,57.785,14.2373
124,02/27/19 09:15:00 PM,14.2370,57.614,14.2370
125,02/27/19 09:20:00 PM,14.2366,57.268,14.2366
126,02/27/19 09:25:00 PM,14.2385,56.923,14.2385
127,02/27/19 09:30:00 PM,14.2385,56.923,14.2385
128,02/27/19 09:35:00 PM,14.2385,56.923,14.2385
129,02/27/19 09:40:00 PM,14.2359,56.750,14.2359
130,02/27/19 09:45:00 PM,14.2382,56.750,14.2382
131,02/27/19 09:50:00 PM,14.2410,56.923,14.2410
132,02/27/19 09:55:00 PM,14.2410,56.923,14.2410
133,02/27/19 10:00:00 PM,14.2410,56.923,14.2410
134,02/27/19 10:05:00 PM,14.2436,57.096,14.2436
135,02/27/19 10:10:00 PM,14.2439,57.268,14.2439
136,02/27/19 10:15:00 PM,14.2439,57.268,14.2439
137,02/27/19 10:20:00 PM,14.2442,57.441,14.2442
138,02/27/19 10:25:00 PM,14.2443,57.614,14.2443
139,02/27/19 10:30:00 PM,14.2420,57.614,14.2420
140,02/27/19 10:35:00 PM,14.2446,57.785,14.2446
141,02/27/19 10:40:00 PM,14.2424,57.958,14.2424
142,02/27/19 10:45:00 PM,14.2401,57.958,14.2401
143,02/27/19 10:50:00 PM,14.2427,58.131,14.2427
144,02/27/19 10:55:00 PM,14.2424,57.958,14.2424
145,02/27/19 11:00:00 PM,14.2424,57.958,14.2424
146,02/27/19 11:05:00 PM,14.2424,57.958,14.2424
147,02/27/19 11:10:00 PM,14.2427,58.131,14.2427
148,02/27/19 11:15:00 PM,14.2427,58.131,14.2427
149,02/27/19 11:20:00 PM,14.2455,58.303,14.2455
150,02/27/19 11:25:00 PM,14.2455,58.303,14.2455
151,02/27/19 11:30:00 PM,14.2430,58.303,14.2430
152,02/27/19 11:35:00 PM,14.2455,58.303,14.2455
153,02/27/19 11:40:00 PM,14.2455,58.303,14.2455
154,02/27/19 11:45:00 PM,14.2452,58.131,14.2452
155,02/27/19 11:50:00 PM,14.2471,57.785,14.2471
156,02/27/19 11:55:00 PM,14.2443,57.614,14.2443
157,02/28/19 12:00:00 AM,14.2442,57.441,14.2442
158,02/28/19 12:05:00 AM,14.2414,57.268,14.2414
159,02/28/19 12:10:00 AM,14.2410,56.923,14.2410
160,02/28/19 12:15:00 AM,14.2381,56.577,14.2381
161,02/28/19 12:20:00 AM,14.2401,56.404,14.2401
162,02/28/19 12:25:00 AM,14.2372,56.057,14.2372
163,02/28/19 12:30:00 AM,14.2394,55.884,14.2394
164,02/28/19 12:35:00 AM,14.2368,55.711,14.2368
165,02/28/19 12:40:00 AM,14.2389,55.537,14.2389
166,02/28/19 12:45:00 AM,14.2384,55.189,14.2384
167,02/28/19 12:50:00 AM,14.2381,55.017,14.2381
168,02/28/19 12:55:00 AM,14.2379,54.842,14.2379
169,02/28/19 01:00:00 AM,14.2379,54.842,14.2379
170,02/28/19 01:05:00 AM,14.2376,54.669,14.2376
171,02/28/19 01:10:00 AM,14.2373,54.495,14.2373
172,02/28/19 01:15:00 AM,14.2347,54.322,14.2347
173,02/28/19 01:20:00 AM,14.2370,54.322,14.2370
174,02/28/19 01:25:00 AM,14.2370,54.322,14.2370
175,02/28/19 01:30:00 AM,14.2369,54.147,14.2369
176,02/28/19 01:35:00 AM,14.2341,53.973,14.2341
177,02/28/19 01:40:00 AM,14.2366,53.973,14.2366
178,02/28/19 01:45:00 AM,14.2339,53.798,14.2339
179,02/28/19 01:50:00 AM,14.2339,53.798,14.2339
180,02/28/19 01:55:00 AM,14.2337,53.623,14.2337
181,02/28/19 02:00:00 AM,14.2286,53.449,14.2286
182,02/28/19 02:05:00 AM,14.2286,53.449,14.2286
183,02/28/19 02:10:00 AM,14.2286,53.449,14.2286
184,02/28/19 02:15:00 AM,14.2286,53.449,14.2286
185,02/28/19 02:20:00 AM,14.2257,53.100,14.2257
186,02/28/19 02:25:00 AM,14.2278,52.925,14.2278
187,02/28/19 02:30:00 AM,14.2254,52.925,14.2254
188,02/28/19 02:35:00 AM,14.2278,52.925,14.2278
189,02/28/19 02:40:00 AM,14.2276,52.750,14.2276
190,02/28/19 02:45:00 AM,14.2249,52.576,14.2249
191,02/28/19 02:50:00 AM,14.2247,52.401,14.2247
192,02/28/19 02:55:00 AM,14.2247,52.401,14.2247
193,02/28/19 03:00:00 AM,14.2247,52.401,14.2247
194,02/28/19 03:05:00 AM,14.2247,52.401,14.2247
195,02/28/19 03:10:00 AM,14.2244,52.225,14.2244
196,02/28/19 03:15:00 AM,14.2218,52.050,14.2218
197,02/28/19 03:20:00 AM,14.2239,51.874,14.2239
198,02/28/19 03:25:00 AM,14.2239,51.874,14.2239
199,02/28/19 03:30:00 AM,14.2239,51.874,14.2239
200,02/28/19 03:35:00 AM,14.2237,51.699,14.2237
201,02/28/19 03:40:00 AM,14.2237,51.699,14.2237
202,02/28/19 03:45:00 AM,14.2237,51.699,14.2237
203,02/28/19 03:50:00 AM,14.2215,51.874,14.2215
204,02/28/19 03:55:00 AM,14.2212,51.699,14.2212
205,02/28/19 04:00:00 AM,14.2237,51.699,14.2237
206,02/28/19 04:05:00 AM,14.2237,51.699,14.2237
207,02/28/19 04:10:00 AM,14.2210,51.523,14.2210
208,02/28/19 04:15:00 AM,14.2231,51.346,14.2231
209,02/28/19 04:20:00 AM,14.2208,51.346,14.2208
210,02/28/19 04:25:00 AM,14.2234,51.523,14.2234
211,02/28/19 04:30:00 AM,14.2210,51.523,14.2210
212,02/28/19 04:35:00 AM,14.2210,51.523,14.2210
213,02/28/19 04:40:00 AM,14.2208,51.346,14.2208
214,02/28/19 04:45:00 AM,14.2210,51.523,14.2210
215,02/28/19 04:50:00 AM,14.2210,51.523,14.2210
216,02/28/19 04:55:00 AM,14.2212,51.699,14.2212
217,02/28/19 05:00:00 AM,14.2215,51.874,14.2215
218,02/28/19 05:05:00 AM,14.2215,51.874,14.2215
219,02/28/19 05:10:00 AM,14.2215,51.874,14.2215
220,02/28/19 05:15:00 AM,14.2241,52.050,14.2241
221,02/28/19 05:20:00 AM,14.2244,52.225,14.2244
222,02/28/19 05:25:00 AM,14.2241,52.050,14.2241
223,02/28/19 05:30:00 AM,14.2244,52.225,14.2244
224,02/28/19 05:35:00 AM,14.2223,52.401,14.2223
225,02/28/19 05:40:00 AM,14.2225,52.576,14.2225
226,02/28/19 05:45:00 AM,14.2249,52.576,14.2249
227,02/28/19 05:50:00 AM,14.2273,52.576,14.2273
228,02/28/19 05:55:00 AM,14.2249,52.576,14.2249
229,02/28/19 06:00:00 AM,14.2247,52.401,14.2247
230,02/28/19 06:05:00 AM,14.2247,52.401,14.2247
231,02/28/19 06:10:00 AM,14.2270,52.401,14.2270
232,02/28/19 06:15:00 AM,14.2292,52.225,14.2292
233,02/28/19 06:20:00 AM,14.2298,52.576,14.2298
234,02/28/19 06:25:00 AM,14.2299,52.750,14.2299
235,02/28/19 06:30:00 AM,14.2305,53.100,14.2305
236,02/28/19 06:35:00 AM,14.2318,53.973,14.2318
237,02/28/19 06:40:00 AM,14.2320,54.147,14.2320
238,02/28/19 06:45:00 AM,14.2349,54.495,14.2349
239,02/28/19 06:50:00 AM,14.2347,54.322,14.2347
240,02/28/19 06:55:00 AM,14.2344,54.147,14.2344
241,02/28/19 07:00:00 AM,14.2344,54.147,14.2344
242,02/28/19 07:05:00 AM,14.2370,54.322,14.2370
243,02/28/19 07:10:00 AM,14.2379,54.842,14.2379
244,02/28/19 07:15:00 AM,14.2391,55.711,14.2391
245,02/28/19 07:20:00 AM,14.2381,56.577,14.2381
246,02/28/19 07:25:00 AM,14.2388,57.096,14.2388
247,02/28/19 07:30:00 AM,14.2401,57.958,14.2401
248,02/28/19 07:35:00 AM,14.2411,58.647,14.2411
249,02/28/19 07:40:00 AM,14.2418,59.164,14.2418
250,02/28/19 07:45:00 AM,14.2427,59.680,14.2427
251,02/28/19 07:50:00 AM,14.2434,60.195,14.2434
252,02/28/19 07:55:00 AM,14.2423,61.054,14.2423
253,02/28/19 08:00:00 AM,14.2442,62.254,14.2442
254,02/28/19 08:05:00 AM,14.2417,63.797,14.2417
255,02/28/19 08:10:00 AM,14.2450,68.934,14.2450
256,02/28/19 08:15:00 AM,14.2446,71.683,14.2446
257,02/28/19 08:20:00 AM,14.2463,75.659,14.2463
258,02/28/19 08:25:00 AM,14.2466,78.624,14.2466
259,02/28/19 08:30:00 AM,14.2482,82.330,14.2482
260,02/28/19 08:35:00 AM,14.2478,84.834,14.2478
261,02/28/19 08:40:00 AM,14.2507,86.459,14.2507
262,02/28/19 08:45:00 AM,14.2516,88.282,14.2516
263,02/28/19 08:50:00 AM,14.2511,88.099,14.2511
264,02/28/19 08:55:00 AM,14.2495,87.186,14.2495
265,02/28/19 09:00:00 AM,14.2523,87.368,14.2523
266,02/28/19 09:05:00 AM,14.2526,87.552,14.2526
267,02/28/19 09:10:00 AM,14.2530,87.733,14.2530
268,02/28/19 09:15:00 AM,14.2516,88.282,14.2516
269,02/28/19 09:20:00 AM,14.2508,87.915,14.2508
270,02/28/19 09:25:00 AM,14.2533,87.915,14.2533
271,02/28/19 09:30:00 AM,14.2545,87.186,14.2545
272,02/28/19 09:35:00 AM,14.2537,86.823,14.2537
273,02/28/19 09:40:00 AM,14.2521,85.915,14.2521
274,02/28/19 09:45:00 AM,14.2537,86.823,14.2537
275,02/28/19 09:50:00 AM,14.2508,87.915,14.2508
276,02/28/19 09:55:00 AM,14.2533,87.915,14.2533
277,02/28/19 10:00:00 AM,14.2505,87.733,14.2505
278,02/28/19 10:05:00 AM,14.2505,87.733,14.2505
279,02/28/19 10:10:00 AM,14.2533,87.915,14.2533
280,02/28/19 10:15:00 AM,14.2505,87.733,14.2505
281,02/28/19 10:20:00 AM,14.2539,88.282,14.2539
282,02/28/19 10:25:00 AM,14.2488,88.099,14.2488
283,02/28/19 10:30:00 AM,14.2488,88.099,14.2488
284,02/28/19 10:35:00 AM,14.2505,87.733,14.2505
285,02/28/19 10:40:00 AM,14.2498,87.368,14.2498
286,02/28/19 10:45:00 AM,14.2466,85.554,14.2466
287,02/28/19 10:50:00 AM,14.2484,85.194,14.2484
288,02/28/19 10:55:00 AM,14.2482,86.459,14.2482
289,02/28/19 11:00:00 AM,14.2478,87.552,14.2478
290,02/28/19 11:05:00 AM,14.2449,88.650,14.2449
291,02/28/19 11:10:00 AM,14.2466,88.282,14.2466
292,02/28/19 11:15:00 AM,14.2471,87.186,14.2471
293,02/28/19 11:20:00 AM,14.2439,85.374,14.2439
294,02/28/19 11:25:00 AM,14.2459,85.194,14.2459
295,02/28/19 11:30:00 AM,14.2436,85.194,14.2436
296,02/28/19 11:35:00 AM,14.2427,86.097,14.2427
297,02/28/19 11:40:00 AM,14.2449,85.915,14.2449
298,02/28/19 11:45:00 AM,14.2431,85.014,14.2431
299,02/28/19 11:50:00 AM,14.2429,84.834,14.2429
300,02/28/19 11:55:00 AM,14.2407,83.579,14.2407
301,02/28/19 12:00:00 PM,14.2401,83.221,14.2401
302,02/28/19 12:05:00 PM,14.2352,83.221,14.2352
303,02/28/19 12:10:00 PM,14.2355,83.399,14.2355
304,02/28/19 12:15:00 PM,14.2357,83.579,14.2357
305,02/28/19 12:20:00 PM,14.2352,83.221,14.2352
306,02/28/19 12:25:00 PM,14.2352,83.221,14.2352
307,02/28/19 12:30:00 PM,14.2339,82.508,14.2339
308,02/28/19 12:35:00 PM,14.2339,82.508,14.2339
309,02/28/19 12:40:00 PM,14.2333,82.152,14.2333
310,02/28/19 12:45:00 PM,14.2327,81.797,14.2327
311,02/28/19 12:50:00 PM,14.2314,81.090,14.2314
312,02/28/19 12:55:00 PM,14.2318,81.266,14.2318
313,02/28/19 01:00:00 PM,14.2321,81.442,14.2321
314,02/28/19 01:05:00 PM,14.2318,81.266,14.2318
315,02/28/19 01:10:00 PM,14.2299,81.621,14.2299
316,02/28/19 01:15:00 PM,14.2311,80.911,14.2311
317,02/28/19 01:20:00 PM,14.2291,81.090,14.2291
318,02/28/19 01:25:00 PM,14.2297,81.442,14.2297
319,02/28/19 01:30:00 PM,14.2302,81.797,14.2302
320,02/28/19 01:35:00 PM,14.2269,81.266,14.2269
321,02/28/19 01:40:00 PM,14.2272,81.442,14.2272
322,02/28/19 01:45:00 PM,14.2275,81.621,14.2275
323,02/28/19 01:50:00 PM,14.2278,81.797,14.2278
324,02/28/19 01:55:00 PM,14.2230,81.797,14.2230
325,02/28/19 02:00:00 PM,14.2257,81.975,14.2257
326,02/28/19 02:05:00 PM,14.2263,82.330,14.2263
327,02/28/19 02:10:00 PM,14.2275,81.621,14.2275
328,02/28/19 02:15:00 PM,14.2247,81.442,14.2247
329,02/28/19 02:20:00 PM,14.2252,81.621,14.2252
330,02/28/19 02:25:00 PM,14.2227,81.621,14.2227
331,02/28/19 02:30:00 PM,14.2230,81.797,14.2230
332,02/28/19 02:35:00 PM,14.2182,81.797,14.2182
333,02/28/19 02:40:00 PM,14.2185,81.975,14.2185
334,02/28/19 02:45:00 PM,14.2160,81.975,14.2160
335,02/28/19 02:50:00 PM,14.2173,82.686,14.2173
336,02/28/19 02:55:00 PM,14.2185,83.399,14.2185
337,02/28/19 03:00:00 PM,14.2182,83.221,14.2182
338,02/28/19 03:05:00 PM,14.2185,83.399,14.2185
339,02/28/19 03:10:00 PM,14.2173,84.115,14.2173
340,02/28/19 03:15:00 PM,14.2144,85.194,14.2144
341,02/28/19 03:20:00 PM,14.2141,85.014,14.2141
342,02/28/19 03:25:00 PM,14.2138,84.834,14.2138
343,02/28/19 03:30:00 PM,14.2163,86.277,14.2163
344,02/28/19 03:35:00 PM,14.2134,87.368,14.2134
345,02/28/19 03:40:00 PM,14.2134,88.650,14.2134
346,02/28/19 03:45:00 PM,14.2109,88.650,14.2109
347,02/28/19 03:50:00 PM,14.2127,88.282,14.2127
348,02/28/19 03:55:00 PM,14.2130,88.466,14.2130
349,02/28/19 04:00:00 PM,14.2122,89.384,14.2122
350,02/28/19 04:05:00 PM,14.2098,89.384,14.2098
351,02/28/19 04:10:00 PM,14.2136,90.124,14.2136
352,02/28/19 04:15:00 PM,14.2108,91.240,14.2108
353,02/28/19 04:20:00 PM,14.2121,91.987,14.2121
354,02/28/19 04:25:00 PM,14.2098,91.987,14.2098
355,02/28/19 04:30:00 PM,14.2083,92.550,14.2083
356,02/28/19 04:35:00 PM,14.2118,93.115,14.2118
357,02/28/19 04:40:00 PM,14.2093,93.115,14.2093
358,02/28/19 04:45:00 PM,14.2108,93.873,14.2108
359,02/28/19 04:50:00 PM,14.2095,94.444,14.2095
360,02/28/19 04:55:00 PM,14.2078,93.493,14.2078
361,02/28/19 05:00:00 PM,14.2088,92.737,14.2088
362,02/28/19 05:05:00 PM,14.2088,92.737,14.2088
363,02/28/19 05:10:00 PM,14.2083,93.873,14.2083
364,02/28/19 05:15:00 PM,14.2108,93.873,14.2108
365,02/28/19 05:20:00 PM,14.2095,94.444,14.2095
366,02/28/19 05:25:00 PM,14.2120,95.783,14.2120
367,02/28/19 05:30:00 PM,14.2118,96.942,14.2118
368,02/28/19 05:35:00 PM,14.2108,97.720,14.2108
369,02/28/19 05:40:00 PM,14.2120,98.307,14.2120
370,02/28/19 05:45:00 PM,14.2102,98.699,14.2102
371,02/28/19 05:50:00 PM,14.2127,98.699,14.2127
372,02/28/19 05:55:00 PM,14.2099,98.503,14.2099
373,02/28/19 06:00:00 PM,14.2121,97.137,14.2121
374,02/28/19 06:05:00 PM,14.2089,96.748,14.2089
375,02/28/19 06:10:00 PM,14.2124,95.976,14.2124
376,02/28/19 06:15:00 PM,14.2091,94.253,14.2091
377,02/28/19 06:20:00 PM,14.2111,92.737,14.2111
378,02/28/19 06:25:00 PM,14.2112,90.124,14.2112
379,02/28/19 06:30:00 PM,14.2101,86.823,14.2101
380,02/28/19 06:35:00 PM,14.2124,82.686,14.2124
381,02/28/19 06:40:00 PM,14.2108,78.975,14.2108
382,02/28/19 06:45:00 PM,14.2076,75.659,14.2076
383,02/28/19 06:50:00 PM,14.2082,73.062,14.2082
384,02/28/19 06:55:00 PM,14.2050,71.168,14.2050
385,02/28/19 07:00:00 PM,14.2050,69.622,14.2050
386,02/28/19 07:05:00 PM,14.2054,68.421,14.2054
387,02/28/19 07:10:00 PM,14.2063,67.392,14.2063
388,02/28/19 07:15:00 PM,14.2073,66.537,14.2073
389,02/28/19 07:20:00 PM,14.2057,65.509,14.2057
390,02/28/19 07:25:00 PM,14.2020,64.652,14.2020
391,02/28/19 07:30:00 PM,14.2057,63.968,14.2057
392,02/28/19 07:35:00 PM,14.2070,63.282,14.2070
393,02/28/19 07:40:00 PM,14.2085,62.598,14.2085
394,02/28/19 07:45:00 PM,14.2050,61.912,14.2050
395,02/28/19 07:50:00 PM,14.2088,61.227,14.2088
396,02/28/19 07:55:00 PM,14.2079,60.712,14.2079
397,02/28/19 08:00:00 PM,14.2072,60.195,14.2072
398,02/28/19 08:05:00 PM,14.2091,59.851,14.2091
399,02/28/19 08:10:00 PM,14.2083,59.337,14.2083
400,02/28/19 08:15:00 PM,14.2102,58.993,14.2102
401,02/28/19 08:20:00 PM,14.2147,58.820,14.2147
402,02/28/19 08:25:00 PM,14.2118,58.476,14.2118
403,02/28/19 08:30:00 PM,14.2140,58.303,14.2140
404,02/28/19 08:35:00 PM,14.2137,58.131,14.2137
405,02/28/19 08:40:00 PM,14.2134,57.958,14.2134
406,02/28/19 08:45:00 PM,14.2156,57.785,14.2156
407,02/28/19 08:50:00 PM,14.2154,57.614,14.2154
408,02/28/19 08:55:00 PM,14.2175,57.441,14.2175
409,02/28/19 09:00:00 PM,14.2175,57.441,14.2175
410,02/28/19 09:05:00 PM,14.2170,57.096,14.2170
411,02/28/19 09:10:00 PM,14.2167,56.923,14.2167
412,02/28/19 09:15:00 PM,14.2192,56.923,14.2192
413,02/28/19 09:20:00 PM,14.2189,56.750,14.2189
414,02/28/19 09:25:00 PM,14.2186,56.577,14.2186
415,02/28/19 09:30:00 PM,14.2186,56.577,14.2186
416,02/28/19 09:35:00 PM,14.2233,56.404,14.2233
417,02/28/19 09:40:00 PM,14.2208,56.404,14.2208
418,02/28/19 09:45:00 PM,14.2205,56.230,14.2205
419,02/28/19 09:50:00 PM,14.2204,56.057,14.2204
420,02/28/19 09:55:00 PM,14.2201,55.884,14.2201
421,02/28/19 10:00:00 PM,14.2201,55.884,14.2201
422,02/28/19 10:05:00 PM,14.2201,55.884,14.2201
423,02/28/19 10:10:00 PM,14.2225,55.884,14.2225
424,02/28/19 10:15:00 PM,14.2201,55.884,14.2201
425,02/28/19 10:20:00 PM,14.2223,55.711,14.2223
426,02/28/19 10:25:00 PM,14.2198,55.711,14.2198
427,02/28/19 10:30:00 PM,14.2198,55.711,14.2198
428,02/28/19 10:35:00 PM,14.2223,55.711,14.2223
429,02/28/19 10:40:00 PM,14.2195,55.537,14.2195
430,02/28/19 10:45:00 PM,14.2198,55.711,14.2198
431,02/28/19 10:50:00 PM,14.2198,55.711,14.2198
432,02/28/19 10:55:00 PM,14.2201,55.884,14.2201
433,02/28/19 11:00:00 PM,14.2204,56.057,14.2204
434,02/28/19 11:05:00 PM,14.2230,56.230,14.2230
435,02/28/19 11:10:00 PM,14.2204,56.057,14.2204
436,02/28/19 11:15:00 PM,14.2201,55.884,14.2201
437,02/28/19 11:20:00 PM,14.2176,55.884,14.2176
438,02/28/19 11:25:00 PM,14.2179,56.057,14.2179
439,02/28/19 11:30:00 PM,14.2182,56.230,14.2182
440,02/28/19 11:35:00 PM,14.2185,56.404,14.2185
441,02/28/19 11:40:00 PM,14.2186,56.577,14.2186
442,02/28/19 11:45:00 PM,14.2192,56.923,14.2192
443,02/28/19 11:50:00 PM,14.2196,57.268,14.2196
444,02/28/19 11:55:00 PM,14.2199,57.441,14.2199
445,03/01/19 12:00:00 AM,14.2151,57.441,14.2151
446,03/01/19 12:05:00 AM,14.2154,57.614,14.2154
447,03/01/19 12:10:00 AM,14.2180,57.785,14.2180
