 04/03/2020 Cadeia - Canais : 5 - Intervalo : 00:10:00
Número de série: E102 02 2012A
Data e hora: 04/03/2020 09:59:11[Manager], 04/03/2020 10:02:13[Estação], 00:03:01[Offset],
Latitude = , Longitude = 
Estação: [SL2000 PNV 4.401 Aug  8 2015 Solar Instrumentacao], Manager: [4.0.0.3]

Configuração dos sensores :
Precipitação    : 0,0000000X³ + 0,0000000X² + 0,2000000X + 0,0000000 [  mm   ] - Offset: 0,0000000
Sedimentos      : 0,0000000X³ + 0,0000000X² + 1,0000000X + 0,0000000 [  mV   ] - Offset: 0,0000000
Nível           : 0,0000000X³ + 0,0000000X² + 6,0281000X - 237,77000 [  cm   ] - Offset: 31,000000
Vazão           : 0,1760000H ^ 1,5470001 [       ] - Offset: 0,0000000
Bateria         : 0,0000000X³ + 0,0000000X² + 0,0043000X + 0,0000000 [ Volts ] - Offset: 0,0000000

----------------------------------------------------------------------------------------------------
                      Precipitação     Sedimentos        Nível           Vazão          Bateria     
----------------------------------------------------------------------------------------------------
                           mm              mV              cm                            Volts      
----------------------------------------------------------------------------------------------------
22/02/2020 05:23:24     0,000           0,000           65,562         113,729          12,202     
22/02/2020 05:33:24     0,000           0,000           65,562         113,729          12,196     
22/02/2020 05:43:24     0,000           0,000           65,562         113,729          12,191     
22/02/2020 05:53:24     0,000           0,000           65,562         113,729          12,186     
22/02/2020 06:03:24     0,000           0,000           65,562         113,729          12,181     
22/02/2020 06:13:24     0,000           0,000           65,562         113,729          12,170     
22/02/2020 06:23:24     0,000           0,000           65,562         113,729          12,170     
22/02/2020 06:33:24     0,000           0,000           65,562         113,729          12,175     
22/02/2020 06:43:24     0,000           0,000           65,562         113,729          12,181     
22/02/2020 06:53:24     0,000           0,000           65,562         113,729          12,186     
22/02/2020 07:03:24     0,000           0,000           65,562         113,729          12,196     
22/02/2020 07:13:24     0,000           0,000           72,922         134,077          12,202     
22/02/2020 07:23:24     0,000           0,000           72,922         134,077          12,223     
22/02/2020 07:33:24     0,000           0,000           72,922         134,077          12,259     
22/02/2020 07:43:24     0,000           0,000           80,282         155,582          12,333     
22/02/2020 07:53:24     0,000           0,000           80,282         155,582          12,448     
22/02/2020 08:03:24     0,000           0,000           80,282         155,582          12,632     
22/02/2020 08:13:24     0,000           0,000           87,643         178,194          12,842     
22/02/2020 08:23:24     0,000           0,000           87,643         178,194          12,968     
22/02/2020 08:33:24     0,000           0,000           95,003         178,194          13,005     
22/02/2020 08:43:24     0,000           0,000           95,003         201,870          13,037     
22/02/2020 08:53:24     0,000           0,000           95,003         201,870          13,052     
22/02/2020 09:03:24     0,000           0,000           95,003         201,870          13,068     
22/02/2020 09:13:24     0,000           0,000           95,003         201,870          13,089     
22/02/2020 09:23:24     0,000           0,000           95,003         201,870          13,084     
22/02/2020 09:33:24     0,000           0,000           95,003         201,870          13,136     
22/02/2020 09:43:24     0,000           0,000           95,003         201,870          13,037     
22/02/2020 09:53:24     0,000           0,000           95,003         201,870          13,294     
22/02/2020 10:03:24     0,000           0,000          102,363         226,572          13,467     
22/02/2020 10:13:24     0,000           0,000          102,363         201,870          13,478     
22/02/2020 10:23:24     0,000           0,000           95,003         226,572          13,446     
22/02/2020 10:33:24     0,000           0,000           95,003         201,870          13,441     
22/02/2020 10:43:24     0,000           0,000           95,003         201,870          13,115     
22/02/2020 10:53:24     0,000           0,000          102,363         201,870          13,446     
22/02/2020 11:03:24     0,000           0,000           95,003         201,870          13,446     
22/02/2020 11:13:24     0,000           0,000           95,003         226,572          13,446     
22/02/2020 11:23:24     0,000           0,000          102,363         226,572          13,451     
22/02/2020 11:33:24     0,000           0,000          102,363         226,572          13,446     
22/02/2020 11:43:24     0,000           0,000          102,363         226,572          13,509     
22/02/2020 11:53:24     0,000           0,000          102,363         226,572          13,514     
22/02/2020 12:03:24     0,000           0,000          102,363         226,572          13,499     
22/02/2020 12:13:24     0,000           0,000           95,003         201,870          13,262     
22/02/2020 12:23:24     0,000           0,000          102,363         226,572          13,467     
22/02/2020 12:33:24     0,000           0,000          102,363         226,572          13,514     
22/02/2020 12:43:24     0,000           0,000          102,363         226,572          13,551     
22/02/2020 12:53:24     0,000           0,000          102,363         226,572          13,530     
22/02/2020 13:03:24     0,000           0,000          102,363         226,572          13,520     
22/02/2020 13:13:24     0,000           0,000          102,363         226,572          13,514     
22/02/2020 13:23:24     0,000           0,000          102,363         226,572          13,509     
22/02/2020 13:33:24     0,000           0,000          102,363         226,572          13,504     
22/02/2020 13:43:24     0,000           0,000          102,363         226,572          13,520     
22/02/2020 13:53:24     0,000           0,000          102,363         226,572          13,520     
22/02/2020 14:03:24     0,000           0,000          102,363         226,572          13,514     
22/02/2020 14:13:24     0,000           0,000          102,363         226,572          13,514     
22/02/2020 14:23:24     0,000           0,000          102,363         226,572          13,520     
22/02/2020 14:33:24     0,000           0,000          102,363         226,572          13,546     
22/02/2020 14:43:24     0,000           0,000          102,363         226,572          13,504     
22/02/2020 14:53:24     0,000           0,000          102,363         226,572          13,493     
22/02/2020 15:03:24     0,000           0,000          102,363         201,870          13,478     
22/02/2020 15:13:24     0,000           0,000          102,363         226,572          13,462     
22/02/2020 15:23:24     0,000           0,000           95,003         201,870          13,205     
22/02/2020 15:33:24     0,000           0,000           95,003         201,870          13,199     
22/02/2020 15:43:24     0,000           0,000           95,003         201,870          13,194     
22/02/2020 15:53:24     0,000           0,000           95,003         201,870          13,142     
22/02/2020 16:03:24     0,000           0,000           95,003         201,870          13,215     
22/02/2020 16:13:24     0,000           0,000           95,003         201,870          13,152     
22/02/2020 16:23:24     0,000           0,000           95,003         201,870          13,073     
22/02/2020 16:33:24     0,000           0,000           95,003         178,194          13,031     
22/02/2020 16:43:24     0,000           0,000           95,003         201,870          13,194     
22/02/2020 16:53:24     0,000           0,000           95,003         201,870          13,157     
22/02/2020 17:03:24     0,000           0,000           87,643         178,194          13,016     
22/02/2020 17:13:24     0,000           0,000           87,643         178,194          12,984     
22/02/2020 17:23:24     0,000           0,000           87,643         178,194          12,916     
22/02/2020 17:33:24     0,000           0,000           87,643         178,194          12,805     
22/02/2020 17:43:24     0,000           0,000           87,643         178,194          12,716     
22/02/2020 17:53:24     0,000           0,000           80,282         155,582          12,611     
22/02/2020 18:03:24     0,000           0,000           80,282         155,582          12,532     
22/02/2020 18:13:24     0,000           0,000           80,282         155,582          12,517     
22/02/2020 18:23:24     0,000           0,000           80,282         155,582          12,454     
22/02/2020 18:33:24     0,000           0,000           80,282         155,582          12,438     
22/02/2020 18:43:24     0,000           0,000           80,282         155,582          12,427     
22/02/2020 18:53:24     0,000           0,000           80,282         155,582          12,422     
22/02/2020 19:03:24     0,000           0,000           80,282         155,582          12,417     
22/02/2020 19:13:24     0,000           0,000           80,282         155,582          12,422     
22/02/2020 19:23:24     0,000           0,000           80,282         155,582          12,422     
22/02/2020 19:33:24     0,000           0,000           80,282         155,582          12,422     
22/02/2020 19:43:24     0,000           0,000           80,282         155,582          12,422     
22/02/2020 19:53:24     0,000           0,000           80,282         155,582          12,422     
22/02/2020 20:03:24     0,000           0,000           80,282         155,582          12,422     
22/02/2020 20:13:24     0,000           0,000           80,282         155,582          12,422     
22/02/2020 20:23:24     0,000           0,000           80,282         155,582          12,417     
22/02/2020 20:33:24     0,000           0,000           80,282         155,582          12,417     
22/02/2020 20:43:24     0,000           0,000           80,282         155,582          12,417     
22/02/2020 20:53:24     0,000           0,000           80,282         155,582          12,412     
