"Plot Title: EH-P01"
"#","Date Time, GMT-03:00","Temp, °F (LGR S/N: 10440731, SEN S/N: 10440731)","Chuva, mm (LGR S/N: 10440731, SEN S/N: 10440731)","Soma Acum.: Chuva, mm (LGR S/N: 10440731)","Coupler Attached (LGR S/N: 10440731)","Host Connected (LGR S/N: 10440731)","Coupler Detached (LGR S/N: 10440731)","End Of File (LGR S/N: 10440731)"
104,03/09/20 08:35:00 PM,70.995,,0.0,,,,,Deployment Info
105,03/09/20 08:40:00 PM,70.824,,0.0,,,,,Full Series Name: Host Connected
106,03/09/20 08:45:00 PM,70.651,,0.0,,,,,Launch Name: EH-P01
107,03/09/20 08:50:00 PM,70.308,,0.0,,,,,Deployment Number: 11
108,03/09/20 08:55:00 PM,70.137,,0.0,,,,,Launch Time: 03/09/20 11:43:47 AM GMT-03:00
109,03/09/20 09:00:00 PM,69.793,,0.0,,,,,Launch GMT Offset: -3 Hr 0 Min
110,03/09/20 09:05:00 PM,69.622,,0.0,,,,,Battery at Launch: 2.93 Volts
111,03/09/20 09:10:00 PM,69.278,,0.0,,,,,Series Statistics
112,03/09/20 09:15:00 PM,69.107,,0.0,,,,,Samples: 2
113,03/09/20 09:20:00 PM,68.934,,0.0,,,,,First Sample Time: 05/08/20 06:53:36 PM GMT-03:00
114,03/09/20 09:25:00 PM,68.763,,0.0,,,,,Last Sample Time: 05/08/20 06:53:57 PM GMT-03:00
115,03/09/20 09:30:00 PM,68.421,,0.0,,,,,Event Type: Coupler Detached
116,03/09/20 09:35:00 PM,68.248,,0.0,,,,,Devices
117,03/09/20 09:40:00 PM,68.077,,0.0,,,,,Device Info
118,03/09/20 09:45:00 PM,67.906,,0.0,,,,,Product: HOBO UA-003-64 Pendant Temp/Event
119,03/09/20 09:50:00 PM,67.735,,0.0,,,,,Serial Number: 10440731
120,03/09/20 09:55:00 PM,67.564,,0.0,,,,,Version Number: 1.17
121,03/09/20 10:00:00 PM,67.564,,0.0,,,,,Manufacturer: Onset Computer Corp.
122,03/09/20 10:05:00 PM,67.392,,0.0,,,,,Device Memory: 65536
123,03/09/20 10:10:00 PM,67.221,,0.0,,,,,Header Created: 05/08/18 12:05:31 PM GMT-03:00
124,03/09/20 10:15:00 PM,67.050,,0.0,,,,,Deployment Info
125,03/09/20 10:20:00 PM,66.879,,0.0,,,,,Full Series Name: Coupler Detached
126,03/09/20 10:25:00 PM,66.708,,0.0,,,,,Launch Name: EH-P01
127,03/09/20 10:30:00 PM,66.537,,0.0,,,,,Deployment Number: 11
128,03/09/20 10:35:00 PM,66.366,,0.0,,,,,Launch Time: 03/09/20 11:43:47 AM GMT-03:00
129,03/09/20 10:40:00 PM,66.193,,0.0,,,,,Launch GMT Offset: -3 Hr 0 Min
130,03/09/20 10:45:00 PM,66.022,,0.0,,,,,Battery at Launch: 2.93 Volts
